"Species","effect","group","term","estimate","std.error","statistic","df","p.value","padj"
"s__Clostridium_sp_AM49_4BH","fixed",NA,"(Intercept)",-5.06925883672872,0.0741131901903953,-68.3988750680667,74.7097838634358,3.92491609459403e-69,4.11621452609526e-68
"s__Clostridium_sp_AM49_4BH","fixed",NA,"hd_exposurehigh_exposure",0.0278711687554564,0.103744366545003,0.268652358519788,72.7376302358966,0.788957724426361,0.892673835071713
"s__Clostridium_sp_AT4","fixed",NA,"(Intercept)",-5.02282532087629,0.169940019438021,-29.5564596113758,68.3524765298239,1.15604231132459e-40,3.15008909286699e-40
"s__Clostridium_sp_AT4","fixed",NA,"hd_exposurehigh_exposure",0.115552262696274,0.239985304083107,0.481497244749028,67.9719296312989,0.631709708388335,0.792074362186418
"s__Clostridium_sp_C5_48","fixed",NA,"(Intercept)",-4.6626453432581,0.0965302548809728,-48.3024244472098,74.8337350191228,3.64973315305879e-58,1.82194679000695e-57
"s__Clostridium_sp_C5_48","fixed",NA,"hd_exposurehigh_exposure",-0.316407588890371,0.135805010112979,-2.32986683353689,73.5623197439163,0.0225599871397019,0.0444784580574218
"s__Clostridium_sp_chh4_2","fixed",NA,"(Intercept)",-6.37657354813199,0.0677232940154224,-94.156281687655,66.5451681825832,1.55571917711277e-72,2.23165233682383e-71
"s__Clostridium_sp_chh4_2","fixed",NA,"hd_exposurehigh_exposure",0.145275882141276,0.0946914542880785,1.53420267154526,64.6116304773912,0.129862283744851,0.233864545618433
"s__Clostridium_sp_Marseille_P3244","fixed",NA,"(Intercept)",-6.08650760248761,0.0988352207210511,-61.5823747656308,61.2010043385733,9.04849505665659e-57,4.1824154928546e-56
"s__Clostridium_sp_Marseille_P3244","fixed",NA,"hd_exposurehigh_exposure",-0.04854950015471,0.138023508217676,-0.351748052064745,59.3895157089746,0.726272217919381,0.85266954653188
"s__Clostridium_spiroforme","fixed",NA,"(Intercept)",-6.13754650998066,0.107799740457213,-56.9347058160749,73.8253461352166,9.5336733736934e-63,6.07042059712722e-62
"s__Clostridium_spiroforme","fixed",NA,"hd_exposurehigh_exposure",0.1356735793276,0.150600084314693,0.900886476557985,71.8552069998974,0.370658297414687,0.556656504420614
"s__Clostridium_symbiosum","fixed",NA,"(Intercept)",-5.23167238032029,0.145367443195059,-35.9892990158757,75.0338026446915,4.42006459918613e-49,1.48286038166244e-48
"s__Clostridium_symbiosum","fixed",NA,"hd_exposurehigh_exposure",-0.148597551672866,0.203104268138995,-0.731631851139498,73.0495962198235,0.466733938109436,0.657824076616695
"s__Collinsella_aerofaciens","fixed",NA,"(Intercept)",-4.06069170681611,0.240839202666686,-16.8605927185201,71.4526474707259,1.30506172569898e-26,2.76522416582737e-26
"s__Collinsella_aerofaciens","fixed",NA,"hd_exposurehigh_exposure",0.246416739125739,0.337370617388902,0.73040367603111,69.5546398732623,0.467596597254474,0.657903667839441
"s__Collinsella_bouchesdurhonensis","fixed",NA,"(Intercept)",-5.03184435446702,0.0589387588778828,-85.3741145939748,58.6398780685974,3.20788738141852e-63,2.08512679792204e-62
"s__Collinsella_bouchesdurhonensis","fixed",NA,"hd_exposurehigh_exposure",0.017353957514525,0.082799036216056,0.209591298493397,57.2308306755244,0.834730983288147,0.914613052803869
"s__Collinsella_SGB14861","fixed",NA,"(Intercept)",-5.31518307932345,0.244691858006145,-21.7219449908708,69.1606228836347,1.30989151294868e-32,2.98311059883202e-32
"s__Collinsella_SGB14861","fixed",NA,"hd_exposurehigh_exposure",0.179068092210352,0.344136920164397,0.52033967214215,67.8538999057125,0.604520556939627,0.774262648415653
"s__Collinsella_SGB14987","fixed",NA,"(Intercept)",-5.00878460197542,0.0423774539922052,-118.19456173315,67.6258623943359,4.32183104889229e-80,1.41938030237305e-78
"s__Collinsella_SGB14987","fixed",NA,"hd_exposurehigh_exposure",0.0225672131536813,0.0597792805384067,0.377508945414329,66.9775448747645,0.706989046003546,0.837117959594331
"s__Collinsella_SGB15196","fixed",NA,"(Intercept)",-4.62580976127772,0.0606199217839182,-76.3084086080906,62.6581251265373,1.57581514641966e-63,1.04607303336795e-62
"s__Collinsella_SGB15196","fixed",NA,"hd_exposurehigh_exposure",-0.109967650653426,0.0852798963724781,-1.28949090384818,61.4507923270833,0.202059875396047,0.343089421080635
"s__Collinsella_SGB4121","fixed",NA,"(Intercept)",-4.57898848362199,0.136995037565752,-33.4244843096908,70.8604891981601,4.03851524923837e-45,1.22629368152056e-44
"s__Collinsella_SGB4121","fixed",NA,"hd_exposurehigh_exposure",-0.205937110073787,0.192383412549761,-1.07045148718589,69.2795101493533,0.28813136175366,0.460117183500651
"s__Collinsella_stercoris","fixed",NA,"(Intercept)",-4.55517514792615,0.0664324654400307,-68.5685096549391,69.1969160111988,2.36522748808195e-65,1.81092264118176e-64
"s__Collinsella_stercoris","fixed",NA,"hd_exposurehigh_exposure",0.17636896191147,0.0935871289303704,1.88454292729388,68.2344175930891,0.0637515499076294,0.121098834527734
"s__Collinsella_tanakaei","fixed",NA,"(Intercept)",-5.39075180452968,0.132110982963653,-40.8047210277197,69.4270347368501,2.96105426940319e-50,1.03803250792561e-49
"s__Collinsella_tanakaei","fixed",NA,"hd_exposurehigh_exposure",0.276241981775783,0.185598788771271,1.48838245984579,67.9214767954508,0.141278517946687,0.251161809682999
"s__Coprobacillus_cateniformis","fixed",NA,"(Intercept)",-5.42322349051257,0.11528955158614,-47.0400258817949,75.334987642896,1.34228564219345e-57,6.34535030855085e-57
"s__Coprobacillus_cateniformis","fixed",NA,"hd_exposurehigh_exposure",-0.17523240903121,0.160716128149674,-1.09032249002426,73.8124346827637,0.27911774683869,0.447736437088284
"s__Coprobacter_fastidiosus","fixed",NA,"(Intercept)",-4.59980935595162,0.166492897523649,-27.627661145715,68.2553562303013,8.8566711935045e-39,2.31236938273925e-38
"s__Coprobacter_fastidiosus","fixed",NA,"hd_exposurehigh_exposure",-0.197191202722304,0.23513077302036,-0.8386448110951,67.8895596837955,0.404611859934605,0.594461352442033
"s__Coprobacter_secundus","fixed",NA,"(Intercept)",-4.94399315085453,0.137793234884602,-35.8797959493077,68.361036238599,4.46029107399848e-46,1.38468737819654e-45
"s__Coprobacter_secundus","fixed",NA,"hd_exposurehigh_exposure",-0.169186651180489,0.194657168531395,-0.869151916967301,68.0714685864466,0.387818334940893,0.577395097459188
"s__Coprococcus_catus","fixed",NA,"(Intercept)",-4.32187298373706,0.14079953573919,-30.695221834699,68.2408125530815,1.15163393461512e-41,3.21530011275095e-41
"s__Coprococcus_catus","fixed",NA,"hd_exposurehigh_exposure",-0.0217631056837891,0.198667399316341,-0.109545429993451,67.6515694012733,0.913094190507553,0.955405227142626
"s__Coprococcus_comes","fixed",NA,"(Intercept)",-4.6031340669445,0.204558905381832,-22.5027312223451,68.5773325801987,2.21390629332905e-33,5.15476689193034e-33
"s__Coprococcus_comes","fixed",NA,"hd_exposurehigh_exposure",0.239629616274798,0.28829732041668,0.831189190133499,67.7137836631081,0.408788165850967,0.597165257076317
"s__Coprococcus_eutactus","fixed",NA,"(Intercept)",-4.24348759932554,0.184796557164222,-22.9630230370283,66.6421723235816,2.28353242346053e-33,5.29711610497907e-33
"s__Coprococcus_eutactus","fixed",NA,"hd_exposurehigh_exposure",0.0504326320366349,0.26046865280298,0.19362265475678,65.8076416745497,0.847067760590324,0.922383430675955
"s__Coprococcus_SGB4669","fixed",NA,"(Intercept)",-4.51283526216723,0.104688737510854,-43.1071705463955,67.7376851063512,5.6666899452009e-51,2.02636935576239e-50
"s__Coprococcus_SGB4669","fixed",NA,"hd_exposurehigh_exposure",0.0417054298737406,0.14732536270879,0.283083843181688,66.5598673497644,0.777991139514273,0.884274082070868
"s__Desulfovibrio_piger","fixed",NA,"(Intercept)",-4.73670943622806,0.0884531861529996,-53.5504671141507,65.6996695380994,6.31810538598002e-56,2.79609770273158e-55
"s__Desulfovibrio_piger","fixed",NA,"hd_exposurehigh_exposure",0.000920109949743216,0.124822338285479,0.00737135646056273,65.1480348589094,0.994141087949201,0.995736820032587
"s__Desulfovibrio_porci","fixed",NA,"(Intercept)",-5.89903142717533,0.122717109365572,-48.070162813257,68.3455883121638,2.01816888031563e-54,8.5090363602497e-54
"s__Desulfovibrio_porci","fixed",NA,"hd_exposurehigh_exposure",-0.165655268169399,0.173438227737024,-0.955125466460454,68.1751870470197,0.342888810910771,0.523135985350418
"s__Desulfovibrio_SGB5076","fixed",NA,"(Intercept)",-5.33784578399738,0.110475901669692,-48.3168338372727,65.9210800901375,3.43932969038384e-53,1.36262966780922e-52
"s__Desulfovibrio_SGB5076","fixed",NA,"hd_exposurehigh_exposure",-0.0139307669156277,0.154470660155671,-0.0901839022477709,63.9944114005894,0.92842275152634,0.964755698505305
"s__Desulfovibrio_SGB5077","fixed",NA,"(Intercept)",-4.39416789093898,0.0974573951876179,-45.0880908778615,67.8351444390085,2.64856589124136e-52,1.00468396117605e-51
"s__Desulfovibrio_SGB5077","fixed",NA,"hd_exposurehigh_exposure",-0.196470327925976,0.136192098074093,-1.44259711616374,65.8997648266421,0.153870321638208,0.271612675253867
"s__Dialister_hominis","fixed",NA,"(Intercept)",-4.8206046821872,0.311283804756263,-15.4862045777221,68.6874417054541,4.25895870109942e-24,8.84389427449596e-24
"s__Dialister_hominis","fixed",NA,"hd_exposurehigh_exposure",-0.375318813465366,0.439349012871872,-0.854261196610043,68.1694084799873,0.395952405857042,0.585484126196195
"s__Dialister_invisus","fixed",NA,"(Intercept)",-5.03213242877136,0.191614789336516,-26.2617120849365,69.2427906729475,1.00063281460759e-37,2.54855051557199e-37
"s__Dialister_invisus","fixed",NA,"hd_exposurehigh_exposure",0.116756799929628,0.269673369433815,0.432956358185316,68.0709729354405,0.666415237158989,0.812193570287518
"s__Dielma_fastidiosa","fixed",NA,"(Intercept)",-5.6378597753529,0.138985389766663,-40.5644059769021,69.5435274849844,3.84859470947713e-50,1.34163301604119e-49
"s__Dielma_fastidiosa","fixed",NA,"hd_exposurehigh_exposure",-0.099671266442243,0.194434399558518,-0.512621566289484,67.5858627631466,0.609887417795176,0.776806356568742
"s__Dorea_formicigenerans","fixed",NA,"(Intercept)",-4.03057505809879,0.116702359430444,-34.5372199651291,69.2355591893729,2.22725940838433e-45,6.81279348446971e-45
"s__Dorea_formicigenerans","fixed",NA,"hd_exposurehigh_exposure",0.0993478923347972,0.163739528885165,0.606743484674811,67.5340511745171,0.546055555111864,0.72652167673732
"s__Dorea_longicatena","fixed",NA,"(Intercept)",-3.32818519331136,0.152601505526988,-21.8096484816316,70.1302257730223,5.74324779122523e-33,1.3199950724584e-32
"s__Dorea_longicatena","fixed",NA,"hd_exposurehigh_exposure",-0.0138749980776798,0.214732702934304,-0.0646152071299765,68.9210099580365,0.948667427982035,0.978460289356678
"s__Dorea_sp_AF24_7LB","fixed",NA,"(Intercept)",-5.3805527899875,0.13284850174095,-40.5014186797482,67.2033301488427,6.0978862869584e-49,2.04025793193675e-48
"s__Dorea_sp_AF24_7LB","fixed",NA,"hd_exposurehigh_exposure",0.206283685124236,0.186706521199231,1.10485527660876,65.779905738649,0.273247251239316,0.44115468246658
"s__Dorea_sp_AF36_15AT","fixed",NA,"(Intercept)",-5.27947667268727,0.157384009390473,-33.5451911101641,66.2271700586684,2.76870894122037e-43,8.07324476318463e-43
"s__Dorea_sp_AF36_15AT","fixed",NA,"hd_exposurehigh_exposure",0.397363417344346,0.221340867698722,1.79525553268011,64.9355283013326,0.0772664091092896,0.145005230929915
"s__Drancourtella_sp_An57","fixed",NA,"(Intercept)",-4.73293775762589,0.0557518190966318,-84.8929745130383,78.263407926249,8.13959757348036e-79,2.16132293014968e-77
"s__Drancourtella_sp_An57","fixed",NA,"hd_exposurehigh_exposure",0.057608796146349,0.0782148352565201,0.736545643258217,76.4944952736536,0.46365161980234,0.654566992662127
"s__Duodenibacillus_massiliensis","fixed",NA,"(Intercept)",-5.17682981626037,0.189433566508185,-27.3279435724328,68.1496357902728,1.90721904141742e-38,4.92796969707855e-38
"s__Duodenibacillus_massiliensis","fixed",NA,"hd_exposurehigh_exposure",-0.0653142196100206,0.267145324483581,-0.244489473047224,67.4309617286669,0.807594188303114,0.901828531861372
"s__Dysgonomonas_mossii","fixed",NA,"(Intercept)",-5.3329621889033,0.076831132757104,-69.411474197095,94.2169818713671,1.06113201374863e-82,4.5665267350286e-81
"s__Dysgonomonas_mossii","fixed",NA,"hd_exposurehigh_exposure",0.031938146058387,0.106997952058402,0.298493059390096,93.5965331767554,0.765988548598874,0.877827097016892
"s__Dysosmobacter_sp_BX15","fixed",NA,"(Intercept)",-4.29094712641607,0.196909375413365,-21.7914820836145,68.7008152554056,1.42428802113931e-32,3.23772577483034e-32
"s__Dysosmobacter_sp_BX15","fixed",NA,"hd_exposurehigh_exposure",0.0400214895832823,0.277035516987355,0.144463388732605,67.4673321729492,0.885565241079613,0.940038954443622
"s__Dysosmobacter_sp_NSJ_60","fixed",NA,"(Intercept)",-4.57018075955593,0.130440642261075,-35.036478511113,71.0545812362734,1.42917169658771e-46,4.50405625591279e-46
"s__Dysosmobacter_sp_NSJ_60","fixed",NA,"hd_exposurehigh_exposure",0.00934412355871186,0.18275345683119,0.0511296679183643,69.1744855377453,0.959369552845563,0.981338610167485
"s__Dysosmobacter_welbionis","fixed",NA,"(Intercept)",-3.83964552310984,0.254306729105401,-15.0984818082357,71.7630084631748,5.67440654519423e-24,1.17635537681103e-23
"s__Dysosmobacter_welbionis","fixed",NA,"hd_exposurehigh_exposure",-0.0995351930391811,0.356538088602037,-0.279171275723871,69.9478151684156,0.780937162006041,0.885203976551807
"s__Eggerthella_guodeyinii","fixed",NA,"(Intercept)",-5.58385079773209,0.0574197775129852,-97.2461238894443,85.3996533884587,3.01558162320718e-89,2.21379168574268e-87
"s__Eggerthella_guodeyinii","fixed",NA,"hd_exposurehigh_exposure",0.0355918010709877,0.079985979508194,0.444975498078905,84.3680409380974,0.657477008073059,0.806022893983474
"s__Eggerthella_lenta","fixed",NA,"(Intercept)",-4.94298454503177,0.185310105200872,-26.6741230310872,70.3875694797082,1.57053323370851e-38,4.06644289557723e-38
"s__Eggerthella_lenta","fixed",NA,"hd_exposurehigh_exposure",-0.11460289705706,0.259158570575123,-0.442211487749504,68.4167432574747,0.659730951238577,0.806057132811557
"s__Eisenbergiella_massiliensis","fixed",NA,"(Intercept)",-5.41203226020836,0.102161069113155,-52.9754857421657,74.206129577783,1.02885880629556e-60,5.94451754748545e-60
"s__Eisenbergiella_massiliensis","fixed",NA,"hd_exposurehigh_exposure",-0.334053752449663,0.143246891034632,-2.33201397975821,72.3886959551841,0.0224854737491731,0.0444016949983672
"s__Eisenbergiella_sp_OF01_20","fixed",NA,"(Intercept)",-5.64570412342463,0.106529379369794,-52.9966865180618,87.5612107128338,2.5741207958588e-68,2.47115596402445e-67
"s__Eisenbergiella_sp_OF01_20","fixed",NA,"hd_exposurehigh_exposure",-0.0612971319566723,0.148934004220482,-0.411572442958883,85.5226982498541,0.681682469028359,0.820357083791511
"s__Eisenbergiella_tayi","fixed",NA,"(Intercept)",-5.50455044214788,0.149559922101568,-36.8049833458035,69.5385870345132,2.48806068811306e-47,7.96179420196178e-47
"s__Eisenbergiella_tayi","fixed",NA,"hd_exposurehigh_exposure",-0.0443567486608929,0.209595235861596,-0.211630519551424,67.6960909164785,0.833031146222107,0.914286695096515
"s__Ellagibacter_isourolithinifaciens","fixed",NA,"(Intercept)",-5.22531046696293,0.0629696480568523,-82.9814145101343,63.2838334858813,2.70196820110229e-66,2.20395837580109e-65
"s__Ellagibacter_isourolithinifaciens","fixed",NA,"hd_exposurehigh_exposure",-0.00893726832510142,0.0881649866924806,-0.101369814258291,61.4316977779847,0.91958703626597,0.957967129599275
"s__Emergencia_timonensis","fixed",NA,"(Intercept)",-4.40058752441334,0.0412729184146065,-106.621670903116,68.8051813985747,3.84875652307325e-78,9.41813360940277e-77
"s__Emergencia_timonensis","fixed",NA,"hd_exposurehigh_exposure",0.0128180503354293,0.0581766535470469,0.220329798190668,67.9729740289499,0.82627473507053,0.910980139357073
"s__Enorma_massiliensis","fixed",NA,"(Intercept)",-5.82960818617933,0.18599399923397,-31.3429906888877,67.8583686200765,4.30078392857282e-42,1.21159782005844e-41
"s__Enorma_massiliensis","fixed",NA,"hd_exposurehigh_exposure",-0.21701677336799,0.26136277896486,-0.830327769805231,66.4068061519252,0.40932873432866,0.597165257076317
"s__Enterobacter_cloacae","fixed",NA,"(Intercept)",-5.62542139888702,0.086260779797988,-65.2141264206173,77.1599190402643,3.02287839936061e-69,3.33854180743544e-68
"s__Enterobacter_cloacae","fixed",NA,"hd_exposurehigh_exposure",-0.0845825711367758,0.120234709099617,-0.70347881880512,79.4728392013202,0.483813338036979,0.673861647721941
"s__Enterobacter_hormaechei","fixed",NA,"(Intercept)",-5.96362089677863,0.106316985528505,-56.0928328350667,40.7267391529235,3.45571660214161e-40,9.31476094918516e-40
"s__Enterobacter_hormaechei","fixed",NA,"hd_exposurehigh_exposure",-0.117682267051424,0.148042660038135,-0.794921322145315,40.6913622039113,0.431271590800308,0.624145983545074
"s__Enterobacter_kobei","fixed",NA,"(Intercept)",-5.63190290989937,0.0549159430460411,-102.554970333071,42.6003360058874,1.2231228117965e-52,4.72587389821061e-52
"s__Enterobacter_kobei","fixed",NA,"hd_exposurehigh_exposure",-0.0784842080966103,0.0765554593658418,-1.02519413699226,44.5173123003233,0.310810289076165,0.488528011041629
"s__Enterobacter_roggenkampii","fixed",NA,"(Intercept)",-4.94674569208924,0.133376837901896,-37.0884912995746,62.9866828258994,1.66273235577446e-44,4.98819706732339e-44
"s__Enterobacter_roggenkampii","fixed",NA,"hd_exposurehigh_exposure",-0.369737995334355,0.186201965796485,-1.98568255578178,61.1875924429624,0.0515545023910272,0.0992901527530893
"s__Enterocloster_aldenensis","fixed",NA,"(Intercept)",-5.37987460137023,0.10898461719963,-49.3636142384733,77.2962990849,3.30110402742268e-60,1.85575577757815e-59
"s__Enterocloster_aldenensis","fixed",NA,"hd_exposurehigh_exposure",0.0027652211082957,0.152010121788869,0.0181910327796223,75.565112755646,0.985534402758797,0.98961195246339
"s__Enterocloster_asparagiformis","fixed",NA,"(Intercept)",-5.58608011606046,0.121282384928788,-46.0584619880323,74.7017586906292,1.34327981261173e-56,6.11829637277169e-56
"s__Enterocloster_asparagiformis","fixed",NA,"hd_exposurehigh_exposure",-0.0664352628212202,0.169574210873909,-0.39177692456207,72.6978826250036,0.696369146522177,0.830056060037895
"s__Enterocloster_bolteae","fixed",NA,"(Intercept)",-4.61345981764337,0.191285931457553,-24.1181344727754,70.6385159001667,7.98161443363024e-36,1.96470509135514e-35
"s__Enterocloster_bolteae","fixed",NA,"hd_exposurehigh_exposure",-0.208611725763566,0.268275085812992,-0.777603798471932,68.8729399602346,0.43946559380766,0.630405817324091
"s__Enterocloster_citroniae","fixed",NA,"(Intercept)",-5.73665266883032,0.127831721501793,-44.8765971500264,71.3577060827328,4.85082065993698e-54,2.00457754423886e-53
"s__Enterocloster_citroniae","fixed",NA,"hd_exposurehigh_exposure",-0.0286505724093841,0.178146655295705,-0.160825766623724,70.0124728977659,0.872693789591941,0.932467336824266
"s__Enterocloster_clostridioformis","fixed",NA,"(Intercept)",-5.44768384902648,0.0755683054617737,-72.0895329826099,72.396727330563,3.72329741006232e-69,3.93786031165914e-68
"s__Enterocloster_clostridioformis","fixed",NA,"hd_exposurehigh_exposure",-0.0161732907051925,0.106068463786287,-0.152479729863717,70.7289045594657,0.879242721174485,0.938238717456285
"s__Enterocloster_lavalensis","fixed",NA,"(Intercept)",-5.25516098147612,0.031543754645575,-166.599095146504,56.0561632961736,2.97625134189836e-77,6.40407185291232e-76
"s__Enterocloster_lavalensis","fixed",NA,"hd_exposurehigh_exposure",-0.0759568562871954,0.0439272243612606,-1.72915219187356,56.5816085145546,0.0892348649517133,0.165968869537613
"s__Enterococcus_avium","fixed",NA,"(Intercept)",-4.96950429579135,0.0627837600816257,-79.1527026946213,73.2818495252376,9.94215967991467e-73,1.47596972402919e-71
"s__Enterococcus_avium","fixed",NA,"hd_exposurehigh_exposure",0.0501021437960327,0.088246065172033,0.567754989396526,71.8384474829633,0.57197155225072,0.751451412903262
"s__Enterococcus_casseliflavus","fixed",NA,"(Intercept)",-5.0403294308834,0.0413463149481089,-121.905167055618,61.787706529228,2.43937940878422e-75,4.34906500308957e-74
"s__Enterococcus_casseliflavus","fixed",NA,"hd_exposurehigh_exposure",0.0935732473427429,0.0575821611970236,1.62503882100868,62.5506024687398,0.109182967986705,0.200088610935988
"s__Enterococcus_faecalis","fixed",NA,"(Intercept)",-5.08215473463598,0.095889372866309,-53.0001874318402,61.1897058216533,7.58856987798395e-53,2.96881981433353e-52
"s__Enterococcus_faecalis","fixed",NA,"hd_exposurehigh_exposure",-0.0636983646511023,0.134291007537501,-0.474330826904507,59.3818791039531,0.637003658226578,0.793795556856038
"s__Enterococcus_faecium","fixed",NA,"(Intercept)",-5.49616019723979,0.0899276543250527,-61.1175754387339,38.5009282270504,5.95351384992199e-40,1.60128993204798e-39
"s__Enterococcus_faecium","fixed",NA,"hd_exposurehigh_exposure",-0.0376138590290638,0.125355116921116,-0.300058425638369,37.4440141964909,0.765792145405436,0.877827097016892
"s__Enterococcus_gallinarum","fixed",NA,"(Intercept)",-5.75314026463538,0.0870869592971738,-66.0620179079107,62.8026864361794,9.3421106585477e-60,5.04716627786473e-59
"s__Enterococcus_gallinarum","fixed",NA,"hd_exposurehigh_exposure",0.0626943485775153,0.121362861627827,0.516585945128538,61.5266211009538,0.607297122613086,0.774955837444919
"s__Enterococcus_raffinosus","fixed",NA,"(Intercept)",-5.46415562175586,0.0348391356672891,-156.839586203805,71.0166552065589,5.69729452118933e-92,5.07873111603163e-90
"s__Enterococcus_raffinosus","fixed",NA,"hd_exposurehigh_exposure",0.0258357086733321,0.0485495420028611,0.532151439694521,72.9727431251625,0.596237670948992,0.76790981769282
"s__Erysipelatoclostridium_ramosum","fixed",NA,"(Intercept)",-4.83218018342916,0.200216882733917,-24.1347288872288,72.5337762062642,2.15863111907623e-36,5.3558084226782e-36
"s__Erysipelatoclostridium_ramosum","fixed",NA,"hd_exposurehigh_exposure",-0.0904812323529535,0.281138675710138,-0.321838438359304,70.926390311626,0.74852171943366,0.867628552817614
"s__Erysipelotrichaceae_bacterium_3_1_53","fixed",NA,"(Intercept)",-6.07127799561569,0.0281900405957588,-215.369608106528,34.9503161321582,3.5323667623683e-56,1.59147787705258e-55
"s__Erysipelotrichaceae_bacterium_3_1_53","fixed",NA,"hd_exposurehigh_exposure",0.00712073741638711,0.0393907695253648,0.180771726528517,38.3010772570895,0.85749992720711,0.927578322844339
"s__Escherichia_coli","fixed",NA,"(Intercept)",-3.10531763397171,0.217814119846017,-14.2567324660449,74.5374252231704,5.45484240478283e-23,1.12523030101966e-22
"s__Escherichia_coli","fixed",NA,"hd_exposurehigh_exposure",0.0587833769968969,0.305058281626296,0.192695561921862,72.6020077582324,0.847735412648494,0.922383430675955
"s__Escherichia_marmotae","fixed",NA,"(Intercept)",-5.9286921021962,0.107047375365784,-55.3838156417912,71.8271062455174,1.14793842257706e-60,6.57168418062464e-60
"s__Escherichia_marmotae","fixed",NA,"hd_exposurehigh_exposure",0.0757720162319405,0.149725842778452,0.506071729675014,69.8457891771962,0.614399921613072,0.77844781946509
"s__Eubacteriaceae_bacterium","fixed",NA,"(Intercept)",-5.8129034642159,0.164983677514952,-35.2332033797045,70.6270240510331,1.49965007284862e-46,4.71426521641077e-46
"s__Eubacteriaceae_bacterium","fixed",NA,"hd_exposurehigh_exposure",0.349376033461928,0.230999407158203,1.51245424289186,68.6990799320528,0.135005227545333,0.242078339046803
"s__Eubacteriales_unclassified_SGB15145","fixed",NA,"(Intercept)",-4.39009472108537,0.0595817316115486,-73.681892122693,74.253592891626,3.50312829019531e-71,4.60200432227763e-70
"s__Eubacteriales_unclassified_SGB15145","fixed",NA,"hd_exposurehigh_exposure",-0.0322125760688537,0.0835502076467829,-0.385547528559542,72.445527146332,0.700961588153402,0.833937142054763
"s__Eubacterium_callanderi","fixed",NA,"(Intercept)",-5.6241369001255,0.0896120904525477,-62.7609162081053,68.0991985020333,5.37611050574225e-62,3.33800294087877e-61
"s__Eubacterium_callanderi","fixed",NA,"hd_exposurehigh_exposure",-0.0708602571529764,0.12565095532625,-0.563945232003924,66.3276140124568,0.574693356697443,0.752722609205182
"s__Eubacterium_limosum","fixed",NA,"(Intercept)",-5.6331928085166,0.0572766200558414,-98.3506499340316,50.8851750007135,1.0160410241293e-59,5.46559999186797e-59
"s__Eubacterium_limosum","fixed",NA,"hd_exposurehigh_exposure",0.0737166452744276,0.0797915138210235,0.923865731383137,49.9697589271607,0.359996128177574,0.54391666823924
"s__Eubacterium_ramulus","fixed",NA,"(Intercept)",-4.87564074637872,0.149776245104922,-32.552830677276,68.5119689864607,2.08541053008791e-43,6.09506403173235e-43
"s__Eubacterium_ramulus","fixed",NA,"hd_exposurehigh_exposure",0.282819613832627,0.210123027888625,1.34597153236595,66.8031495352438,0.182861793087273,0.31687152067586
"s__Eubacterium_rectale","fixed",NA,"(Intercept)",-3.18043516792876,0.28998803393202,-10.9674703635334,69.4946118960331,8.21770610892192e-17,1.65949793267549e-16
"s__Eubacterium_rectale","fixed",NA,"hd_exposurehigh_exposure",-0.167628897095951,0.407794224802874,-0.411062459692709,68.1636024838908,0.682316228345824,0.820357083791511
"s__Eubacterium_siraeum","fixed",NA,"(Intercept)",-5.62700092634541,0.2250698023711,-25.0011368342852,71.4723357656391,4.57317584211246e-37,1.15067005059604e-36
"s__Eubacterium_siraeum","fixed",NA,"hd_exposurehigh_exposure",0.160370748378325,0.315715180916053,0.507960206135817,69.7244031070479,0.613084502776424,0.777670454680401
"s__Eubacterium_sp_AF16_48","fixed",NA,"(Intercept)",-5.25996441534924,0.137690266406047,-38.2014252179429,73.298162864154,3.87868232295184e-50,1.34835530335485e-49
"s__Eubacterium_sp_AF16_48","fixed",NA,"hd_exposurehigh_exposure",0.308951115019029,0.193054682154458,1.60032956243892,71.4801833762926,0.113936355813462,0.208188246054467
"s__Eubacterium_sp_AF34_35BH","fixed",NA,"(Intercept)",-4.31938184238397,0.0726246737260978,-59.4754044427713,74.7937901372446,9.89658469617915e-65,7.2652574710774e-64
"s__Eubacterium_sp_AF34_35BH","fixed",NA,"hd_exposurehigh_exposure",-0.00495515411148273,0.10149522880177,-0.0488215472784503,72.7991270412381,0.961195207350651,0.981338610167485
"s__Eubacterium_ventriosum","fixed",NA,"(Intercept)",-4.52252731921406,0.249605415909586,-18.1187066904519,70.3808668867644,3.26319681860441e-28,7.08255587759706e-28
"s__Eubacterium_ventriosum","fixed",NA,"hd_exposurehigh_exposure",-0.575274689714081,0.35088349567727,-1.63950341580955,68.9792898888018,0.105661661404716,0.19392022563689
"s__Evtepia_gabavorous","fixed",NA,"(Intercept)",-4.45870922655898,0.125664559147488,-35.4810398158956,70.0200924221556,1.7244113007265e-46,5.40719925453936e-46
"s__Evtepia_gabavorous","fixed",NA,"hd_exposurehigh_exposure",-0.225020162282709,0.17654841684096,-1.2745521387791,68.5161976348827,0.206773524317575,0.349665797219965
"s__Faecalibacillus_intestinalis","fixed",NA,"(Intercept)",-4.96552404542294,0.153710228223998,-32.3044478093338,69.5454835522434,1.3089880498445e-43,3.86197892720078e-43
"s__Faecalibacillus_intestinalis","fixed",NA,"hd_exposurehigh_exposure",-0.0885416558318341,0.215375387083974,-0.411103873244867,67.6866506861805,0.682295075354195,0.820357083791511
"s__Faecalibacterium_prausnitzii","fixed",NA,"(Intercept)",-2.34141035114054,0.261291116652103,-8.96092596312034,70.1897999971803,3.04883126059858e-13,6.107450101488e-13
