"CARD","effect","group","term","estimate","std.error","statistic","df","p.value","padj"
"CARD_431","fixed",NA,"st131_detectyes",0.0443447727304496,0.0662013205574518,0.669847253152083,251.629434620658,0.503569383046395,0.66877891624232
"CARD_437","fixed",NA,"(Intercept)",-4.67340847122443,0.0350499393043277,-133.33570796362,119.701324187007,5.07792827001005e-132,7.54435057258636e-131
"CARD_437","fixed",NA,"st131_detectyes",-0.082167721449655,0.0778363859480704,-1.05564666767127,247.457147713041,0.292159210997444,0.440916382759957
"CARD_438","fixed",NA,"(Intercept)",-2.94972835629829,0.102502427370158,-28.7771561315927,127.6285913121,1.20127853311734e-57,2.54965239682048e-57
"CARD_438","fixed",NA,"st131_detectyes",-0.178161074485629,0.17398310669558,-1.0240136405735,202.122394019206,0.307052833028069,0.456192780498845
"CARD_448","fixed",NA,"(Intercept)",-3.50300638365031,0.0715953214490312,-48.9278672509921,132.130144411964,1.56131696805893e-86,5.12769362141458e-86
"CARD_448","fixed",NA,"st131_detectyes",0.194334655818117,0.131013185136126,1.48332135896245,216.180577531984,0.13944546972092,0.233158864301853
"CARD_455","fixed",NA,"(Intercept)",-3.77354743355906,0.0300845766751448,-125.431295720264,145.03420041207,8.6371737174628e-150,1.92485585703457e-148
"CARD_455","fixed",NA,"st131_detectyes",0.0853559281074572,0.0578527574460446,1.47539947749358,229.307800411778,0.14147691869274,0.234519484297235
"CARD_460","fixed",NA,"(Intercept)",-2.41533291233444,0.085787341806401,-28.1548869737123,126.934872840034,1.98105428475211e-56,4.14824789827288e-56
"CARD_460","fixed",NA,"st131_detectyes",-0.348050924141102,0.167764179230438,-2.07464385864533,225.480312824741,0.039154468265764,0.0706138387220715
"CARD_461","fixed",NA,"(Intercept)",-2.56309116109787,0.0416738648664474,-61.5035627079905,132.919132096146,1.59789329169435e-99,7.78972979700997e-99
"CARD_461","fixed",NA,"st131_detectyes",0.0506799441918338,0.0870563047821532,0.582151336639588,239.222015607056,0.561012983513228,0.72629066745281
"CARD_465","fixed",NA,"(Intercept)",-4.08789073626555,0.026066169416098,-156.8274444553,106.804433380398,4.3392168371048e-128,5.01420612287666e-127
"CARD_465","fixed",NA,"st131_detectyes",0.0362170415954465,0.0677458130232044,0.534601918247574,231.328891881318,0.593438599948455,0.734733504698087
"CARD_469","fixed",NA,"(Intercept)",-3.94455103913314,0.0578125296598825,-68.2300370237969,128.30752973873,1.08317692428196e-102,6.14456727956312e-102
"CARD_469","fixed",NA,"st131_detectyes",0.153823669091267,0.129753897530173,1.18550326440481,249.487268344552,0.236946432995312,0.371493904997676
"CARD_480","fixed",NA,"(Intercept)",-4.78840731262889,0.0445727234059636,-107.429094449011,137.872410561911,8.51521824221203e-135,1.39828846924745e-133
"CARD_480","fixed",NA,"st131_detectyes",0.0364633523283301,0.0903673468045387,0.403501415253444,235.380303620168,0.686945701329272,0.805740822611777
"CARD_489","fixed",NA,"(Intercept)",-3.59337775922322,0.0757809103658765,-47.4179808856096,129.720699964028,8.3681431695537e-84,2.39528501734014e-83
"CARD_489","fixed",NA,"st131_detectyes",0.237211521416039,0.170996976796071,1.38722640517168,250.163859497923,0.16660736467235,0.272154438627085
"CARD_491","fixed",NA,"(Intercept)",-3.50751570070606,0.041250658788076,-85.029325682429,132.273648700102,2.51149745562003e-117,2.11780325987419e-116
"CARD_491","fixed",NA,"st131_detectyes",0.208812896001268,0.091717099318391,2.27670627999677,248.589843467446,0.0236543294772568,0.0441794234911982
"CARD_511","fixed",NA,"(Intercept)",-4.33352468163171,0.0749235446645316,-57.839290720093,143.632495869561,2.1563488940003e-101,1.15996699125533e-100
"CARD_511","fixed",NA,"st131_detectyes",0.577107400551543,0.157120012535032,3.67303560660594,241.845357727858,0.000295085483160074,0.000571842675440641
"CARD_513","fixed",NA,"(Intercept)",-3.18532067118151,0.0727656087685418,-43.7750844813738,128.781144314333,3.4410822404893e-79,9.02199713472824e-79
"CARD_513","fixed",NA,"st131_detectyes",0.107991878396385,0.144382557207993,0.747956543260385,228.869181531119,0.455254222250745,0.622979462027335
"CARD_514","fixed",NA,"(Intercept)",-3.17516555083104,0.0664741790030152,-47.7653970075661,130.532762196848,1.52826541599347e-84,4.45625055878469e-84
"CARD_514","fixed",NA,"st131_detectyes",0.072038339107927,0.132815009289734,0.542396070242153,230.721564851704,0.588069190484425,0.733910349724563
"CARD_516","fixed",NA,"(Intercept)",-2.98818066984819,0.0483809917043591,-61.7635266368249,130.665323386568,1.45354823793205e-98,6.66922132698233e-98
"CARD_516","fixed",NA,"st131_detectyes",-0.210639189528379,0.105761395733585,-1.99164532641932,246.149274348101,0.047515083351221,0.0847126057461769
"CARD_517","fixed",NA,"(Intercept)",-2.88234604451781,0.0650225829279808,-44.3283843047316,131.1967835569,8.08435686103176e-81,2.1744132246913e-80
"CARD_517","fixed",NA,"st131_detectyes",0.0552483954255218,0.135141688668404,0.408818300036817,237.974340112276,0.683040668126654,0.804183730020815
"CARD_534","fixed",NA,"(Intercept)",-4.65334672765731,0.0317171383836395,-146.71395229204,103.770363731721,3.75245520316034e-122,3.77666459156783e-121
"CARD_534","fixed",NA,"st131_detectyes",-0.0771839739351134,0.0575725183551566,-1.34063918237824,197.841413608446,0.181574974675959,0.290519959481534
"CARD_541","fixed",NA,"(Intercept)",-2.81015807066151,0.0609034681277564,-46.1411830401297,130.746701100068,8.86277107084319e-83,2.51380415827552e-82
"CARD_541","fixed",NA,"st131_detectyes",-0.0136401182075244,0.123696560604364,-0.110270796058361,233.754558576822,0.912289230971887,0.9517620632537
"CARD_542","fixed",NA,"(Intercept)",-2.81279658631843,0.0588974880932449,-47.757496582287,132.453861334792,2.34869625743359e-85,7.1842473756792e-85
"CARD_542","fixed",NA,"st131_detectyes",-0.169044492608308,0.122463259451057,-1.38036904591673,238.326135435174,0.168766365565447,0.272824383712018
"CARD_543","fixed",NA,"(Intercept)",-2.62494482264804,0.0675321942894481,-38.8695325284017,130.623311681246,1.17369519346289e-73,2.7741886390941e-73
"CARD_543","fixed",NA,"st131_detectyes",-0.0137254957463078,0.138702253193094,-0.0989565449034191,235.733565261817,0.921256868918646,0.9517620632537
"CARD_544","fixed",NA,"(Intercept)",-2.92244650331526,0.0519429635430611,-56.2626062121491,133.73467641417,5.70660628651812e-95,2.34271205446533e-94
"CARD_544","fixed",NA,"st131_detectyes",0.0613464465849593,0.10642418475681,0.576433324109008,236.090555907495,0.564871467206434,0.72826404036532
"CARD_545","fixed",NA,"(Intercept)",-3.22117213359376,0.0788626217757011,-40.8453594499474,129.770967410602,6.09082516395629e-76,1.52026996092349e-75
"CARD_545","fixed",NA,"st131_detectyes",-0.0317167069993847,0.158833019574354,-0.199685853007014,231.941640039287,0.841901234583484,0.915237579059397
"CARD_546","fixed",NA,"(Intercept)",-2.70329026866645,0.0508324793010611,-53.1803741591259,130.184377121439,3.60270613075955e-90,1.26297113797414e-89
"CARD_546","fixed",NA,"st131_detectyes",0.0703807868979895,0.106619330703376,0.660112818507506,239.356628723131,0.509816148744316,0.673994230543333
"CARD_547","fixed",NA,"(Intercept)",-3.09943844772175,0.0757332084442057,-40.9257512179109,124.804477316281,3.5128662860929e-74,8.43087908662296e-74
