"PWY","effect","group","term","estimate","std.error","statistic","df","p.value","padj"
"PWY_047","fixed",NA,"hd_exposurehigh_exposure",-0.195201063488016,0.148890014335405,-1.31104200882327,119.892003287311,0.192349108281332,0.373997292597082
"PWY_048","fixed",NA,"(Intercept)",-5.37904260141756,0.133135491117157,-40.4027698120261,130.075714365804,1.74804285904298e-75,5.57936967338376e-75
"PWY_048","fixed",NA,"hd_exposurelow_exposure",-0.162022288341002,0.201722602855236,-0.80319352441271,118.513919097916,0.423470813116195,0.572545644812805
"PWY_048","fixed",NA,"hd_exposurehigh_exposure",-0.0747183769838996,0.199344053669616,-0.37482119786595,114.853190754949,0.708484660357495,0.801993162088889
"PWY_049","fixed",NA,"(Intercept)",-4.18286322701912,0.0446096151078954,-93.7659564401577,112.196600513231,2.05761039760591e-108,1.41701445115915e-107
"PWY_049","fixed",NA,"hd_exposurelow_exposure",-0.0440975908364882,0.0678082019623003,-0.65032827239698,102.660280493567,0.516932944919261,0.654002042531336
"PWY_049","fixed",NA,"hd_exposurehigh_exposure",-0.111147579600458,0.0670865682057601,-1.65677843677379,99.2192157755517,0.100723349500215,0.240702978805642
"PWY_050","fixed",NA,"(Intercept)",-3.99726735028825,0.0441852161884542,-90.4661716090633,115.957479242838,2.15689856263427e-109,1.53844091355241e-108
"PWY_050","fixed",NA,"hd_exposurelow_exposure",-0.0199907574946891,0.0673858428781978,-0.296661088454782,108.128203378776,0.767294356150717,0.835621481731547
"PWY_050","fixed",NA,"hd_exposurehigh_exposure",-0.0462834100335927,0.066760232720815,-0.693278141002677,104.855771744153,0.489667836257416,0.632676187696736
"PWY_051","fixed",NA,"(Intercept)",-4.88604189972424,0.107323348314373,-45.5263647329746,130.706605920215,4.80215600761233e-82,1.75743824571781e-81
"PWY_051","fixed",NA,"hd_exposurelow_exposure",-0.19445445744708,0.16342716444465,-1.18985395180701,121.948274328922,0.23641514056154,0.42102976624845
"PWY_051","fixed",NA,"hd_exposurehigh_exposure",-0.165200537907141,0.161804069627339,-1.02099124136756,118.47983422866,0.309338826710589,0.475748822597803
"PWY_052","fixed",NA,"(Intercept)",-4.63162043902817,0.0987031724819652,-46.9247372963058,131.879218261529,3.69948706817277e-84,1.43663414480709e-83
"PWY_052","fixed",NA,"hd_exposurelow_exposure",-0.154654519818958,0.150359080930603,-1.02856787140337,123.335113538919,0.305695726808493,0.473845661122886
"PWY_052","fixed",NA,"hd_exposurehigh_exposure",-0.195201063488016,0.148890014335405,-1.31104200882327,119.892003287311,0.192349108281332,0.373997292597082
"PWY_053","fixed",NA,"(Intercept)",-3.65596379282434,0.0371542908326539,-98.3995040920339,117.063602850835,2.11545454931666e-114,1.77090147302077e-113
"PWY_053","fixed",NA,"hd_exposurelow_exposure",-0.0426554152091632,0.0565901581227993,-0.753760311406128,108.528903720532,0.452625372551117,0.598647370696746
"PWY_053","fixed",NA,"hd_exposurehigh_exposure",-0.115008211111155,0.0560336265192975,-2.05248559222821,105.150123957427,0.0426059782571582,0.11771375020456
"PWY_054","fixed",NA,"(Intercept)",-3.78548680791596,0.0550621904715289,-68.7492955783029,138.810522489199,4.23514420903936e-109,3.00544751484113e-108
"PWY_054","fixed",NA,"hd_exposurelow_exposure",0.0123262743598778,0.0821155130041921,0.150108961253747,117.499035017908,0.88093602261359,0.915649486701709
"PWY_054","fixed",NA,"hd_exposurehigh_exposure",0.0147221169656971,0.0808480505641135,0.182096128020085,114.803445174003,0.855828433844611,0.898909203993063
"PWY_055","fixed",NA,"(Intercept)",-4.04903320395014,0.035847836634669,-112.950559477675,124.419790675064,3.13616529589645e-127,3.34683899516277e-126
"PWY_055","fixed",NA,"hd_exposurelow_exposure",-0.031638576573295,0.0539773749542227,-0.586145150632597,109.254843969535,0.558986976177303,0.687254160002145
"PWY_055","fixed",NA,"hd_exposurehigh_exposure",-0.0726942554683966,0.0532432165295419,-1.36532426488663,105.768989242749,0.175048024178221,0.356211263174896
