"Species","effect","group","term","estimate","std.error","statistic","df","p.value","padj"
"s__Blautia_hydrogenotrophica","fixed",NA,"(Intercept)",-5.55423727658883,0.0395439756405065,-140.457229871935,118.915772980008,5.27224073573419e-134,4.53776306082502e-133
"s__Blautia_hydrogenotrophica","fixed",NA,"st131_detectyes",0.216090127620987,0.075345463956388,2.86799120045323,216.906119224302,0.0045385306189747,0.00903363032293529
"s__Blautia_luti","fixed",NA,"(Intercept)",-5.17312202759844,0.0638847473243212,-80.9758548677708,124.357806531474,1.88783537176508e-109,6.7896788010456e-109
"s__Blautia_luti","fixed",NA,"st131_detectyes",-0.0360983702212948,0.0788233712183626,-0.457965317434753,168.186248743963,0.64756848670083,0.779330252075831
"s__Blautia_marasmi","fixed",NA,"(Intercept)",-5.40805527503266,0.0313672976114427,-172.410621470299,155.729339891814,1.09406366867532e-179,7.58550810281552e-178
"s__Blautia_marasmi","fixed",NA,"st131_detectyes",0.00544347418876031,0.0693760152313872,0.0784633445810472,249.500385174219,0.937522377535451,0.965369576868187
"s__Blautia_massiliensis","fixed",NA,"(Intercept)",-4.29556266666644,0.108123384976578,-39.7283406137992,121.626672827334,1.65221484969866e-71,3.70856858349627e-71
"s__Blautia_massiliensis","fixed",NA,"st131_detectyes",-0.0909518400069311,0.152607683932873,-0.595984669074314,176.097603811739,0.551950736344873,0.699695494072911
"s__Blautia_obeum","fixed",NA,"(Intercept)",-4.41503625641326,0.123362698934575,-35.7890699096554,126.13973438719,6.43769320857627e-68,1.42451083764241e-67
"s__Blautia_obeum","fixed",NA,"st131_detectyes",-0.0289331219669525,0.196526676824571,-0.147222364080269,192.647227409672,0.883110469375725,0.937216584936292
"s__Blautia_producta","fixed",NA,"(Intercept)",-5.88472352838799,0.119019360381589,-49.4434141598553,125.538972790615,3.62969722162851e-84,9.45691468182126e-84
"s__Blautia_producta","fixed",NA,"st131_detectyes",-0.157391513843648,0.181752222114022,-0.865967480413575,187.241025986873,0.38761623517099,0.554118054402514
"s__Blautia_SGB4815","fixed",NA,"(Intercept)",-5.61750812484533,0.0743712959339973,-75.5332827577825,136.850142441399,1.9184108007236e-113,7.55260782114529e-113
"s__Blautia_SGB4815","fixed",NA,"st131_detectyes",-0.0132573671563535,0.153458773659751,-0.086390415094465,238.017389191354,0.931228695926845,0.961145621113215
"s__Blautia_sp_Marseille_P3087","fixed",NA,"(Intercept)",-5.24061901900936,0.0541530681008732,-96.7741847839063,117.215552315711,1.12023123883645e-113,4.43824947958061e-113
"s__Blautia_sp_Marseille_P3087","fixed",NA,"st131_detectyes",-0.0259141335182462,0.0648523780199946,-0.399586481011638,159.8162700907,0.68999462550709,0.813906703811766
"s__Blautia_sp_MSK_20_85","fixed",NA,"(Intercept)",-5.18907146156279,0.0830075519511707,-62.5132453564619,123.960698440228,1.35843220813309e-95,3.98899622529434e-95
"s__Blautia_sp_MSK_20_85","fixed",NA,"st131_detectyes",-0.031243270772346,0.106236366176774,-0.294092050554121,170.263677218313,0.769045779564023,0.864070125247404
"s__Blautia_sp_OF03_15BH","fixed",NA,"(Intercept)",-5.28054642969721,0.0451737183729151,-116.894216812209,129.907318308124,1.76271812493573e-133,1.45686901981443e-132
"s__Blautia_sp_OF03_15BH","fixed",NA,"st131_detectyes",0.107151586458673,0.0901731342087662,1.18828725871498,230.350076015731,0.235943941573953,0.381917041613869
